pert_iname,sig_id,cell,pert_idose,pert_itime(h),Jaccard,instersection with queried up,instersection with queried down
allopurinol,REP.A021_HA1E_24H:O11,HA1E,0.12 um,24,0.04610951008645533,"10370,10550,10577,10581,10628,10964,1535,1545,2014,2876,2923,3434,397,4057,4332,4940,50486,5499,5552,5696,5887,6192,6231,6515,694,7045,7128,7357,8073,83442,8519,9636",
pentoxifylline,REP.A015_HT29_24H:G10,HT29,0.37 um,24,0.04610951008645533,"1043,11010,116496,1236,1512,1545,2219,23764,2920,2921,301,3043,3045,3241,334,3459,3557,3934,3956,4057,4599,5329,5473,5552,6279,6280,7037,7057,7305,7846,9188,948",
tetrabenazine,REP.A028_HELA_24H:J22,HELA,0.37 um,24,0.046089385474860335,"10124,10318,10561,10964,1116,23601,23657,27074,2919,2920,330,3434,3459,3620,51191,5265,54739,5552,5734,60489,6279,6280,6283,6347,64092,6535,7045,7048,7130,729230,7941,8334,85236",
loperamide,CPC006_HEPG2_6H:BRD-K61250553-003-13-2:10,HEPG2,10 µM,6,0.04606240713224369,"10410,10581,10964,1844,27074,3043,3312,3434,3437,4082,4600,4938,4939,50486,51056,51170,51191,5464,597,6303,6500,7040,7130,7846,8519,8638,8870,9086,9188,9334,9636",
molindone,REP.A017_PC3_24H:P10,PC3,0.37 um,24,0.04591104734576758,"10161,10370,10410,10581,10628,133,1512,2180,23406,2495,2919,2920,2921,3043,4057,50486,5055,6192,6282,6286,6303,6611,7086,7124,7852,826,8334,8519,85236,9086,9308,960",
vecuronium,CPC014_HCC515_6H:BRD-K61341215-004-01-2:10,HCC515,10 µM,6,0.04591104734576758,"10318,10410,1043,10581,10801,11010,1116,116496,2014,226,25793,2923,3105,3106,3107,3135,334,3685,4615,4942,5266,5696,5806,6281,65108,682,7040,7324,7529,8519,8942,972",
levofloxacin,CPC011_HT29_6H:BRD-K09471561-001-15-8:10,HT29,10 µM,6,0.0458970792767733,"10105,10135,10628,133,2495,2876,2919,3106,3312,3557,3669,4057,4502,4792,4938,5196,5265,5272,54205,5473,6280,6283,6303,6364,6535,6648,7130,728,8334,8743,9111,972,9935",
fluvoxamine,CPC011_HA1E_6H:BRD-K31534764-050-01-7:10,HA1E,10 µM,6,0.045779685264663805,"10161,1102,1116,1175,1669,1983,2207,2219,23601,3624,3638,3934,397,4318,4354,4814,5329,54,5547,604,6279,6283,6351,6364,6535,682,7037,7045,728,847,8991,9318",
ibrutinib,REP.A023_PC3_24H:G20,PC3,3.33 um,24,0.045779685264663805,"10409,1236,1545,1604,1669,2180,2219,241,25816,301,3043,3055,3123,3428,3553,3934,4057,4067,4082,4318,50486,5265,5328,6279,6280,6283,6286,6622,7529,87,8743,972",
lonidamine,REP.A024_HA1E_24H:N08,HA1E,3.33 um,24,0.04576976421636616,"10135,10140,10410,10561,10581,10964,1371,1535,1844,241,2920,308,3312,3560,3702,3956,4082,5266,5551,5552,5806,60489,6275,6351,64422,6772,7057,7133,8519,8942,948,9595,9935",
budesonide,CPC005_VCAP_6H:BRD-A34299591-001-03-4:10,VCAP,10 µM,6,0.0456490727532097,"10370,10875,10964,11151,116496,1669,27074,3043,3557,3597,3638,3759,3934,397,4050,4318,4599,4609,5055,51056,5265,54205,5552,6283,6653,7045,729230,8334,85236,8743,928,9636",
sulbactam,REP.A021_HA1E_24H:N23,HA1E,0.12 um,24,0.0456490727532097,"10140,1026,1027,10964,11010,1535,1545,2752,2919,2920,3106,3638,3726,4050,4057,4318,4599,4940,5328,5359,57018,6192,6281,6347,6364,6772,7048,7057,8519,928,939,9636",
clarithromycin,REP.A002_A375_24H:H07,A375,10.0 um,24,0.0456490727532097,"10365,10370,10379,1043,1116,116496,1843,2014,3002,302,3702,4050,4057,4318,4332,5272,54205,5551,5552,5806,6281,6286,6515,6535,6622,6648,6772,829,83442,8519,928,969",
benzbromarone,CPC007_HCC515_6H:BRD-K11717138-001-20-4:10,HCC515,10 µM,6,0.0456490727532097,"1116,116496,1535,1633,1983,2014,2180,2643,2752,301,3159,3557,4318,50486,55819,6281,6282,64167,64422,65108,6515,6521,6535,6590,6622,669,7095,8519,85236,8564,8942,9516",
nebivolol,REP.A011_HT29_24H:D17,HT29,0.12 um,24,0.0456490727532097,"10370,10964,2180,2634,3043,3123,3312,3437,3557,4082,4354,4791,4940,4942,50486,5142,5265,54407,597,60489,6193,6653,7127,7128,7130,728,9056,9188,9516,969,972,9935",
tolperisone,REP.A001_HT29_24H:H01,HT29,10.0 um,24,0.0456490727532097,"10140,10964,1116,1512,1669,241,3434,3557,3934,4005,4057,4318,4599,4600,4942,51191,54739,5552,5734,5806,6231,6280,6303,6364,64092,6622,6653,7357,9334,9636,969,975",
rufinamide,REP.A006_MCF7_24H:F22,MCF7,0.37 um,24,0.0456490727532097,"10318,10477,2215,23406,3106,3123,3312,3434,3437,3557,366,4005,4057,4332,50486,51170,5265,5806,597,6192,6283,6351,64422,6513,6590,6653,7133,728,7295,7431,8519,972",
tropisetron,CPC016_ASC_24H:BRD-A83859836-003-02-8:10,ASC,10 µM,24,0.045584045584045586,"10124,10437,10602,1536,1545,1983,2180,2219,3045,3115,3123,366,4057,4170,4616,4683,4942,50486,5209,5272,5328,6193,6280,6364,7127,728,8564,87,8743,8837,948,972",
armodafinil,REP.A008_YAPC_24H:N23,YAPC,0.12 um,24,0.045584045584045586,"10318,10409,1043,10577,10964,1236,1371,1535,1669,214,23657,2517,27074,2920,2921,3312,3329,3434,3934,4057,4082,490,5265,597,6280,6364,7324,8743,9086,9308,962,9636",
procaine,BRAF001_HEK293T_24H:BRD-K24616672-003-13-6:10,HEK293T,10 µM,24,0.04551920341394026,"100,10161,1536,1545,1669,2014,2219,2995,301,302,3624,3934,397,4048,4057,4332,5055,5265,55819,5887,6279,6280,6283,645,6521,6590,6653,669,8743,9086,9334,972",
moxonidine,REP.A008_HELA_24H:H08,HELA,3.33 um,24,0.04551920341394026,"10140,1027,11151,1116,1236,1326,1512,217,23406,23603,2920,2921,3043,3934,4502,4791,5265,53827,5734,5912,6192,6286,6364,6402,64422,6653,6774,7040,7048,7357,8682,8743",
disopyramide,CPC004_HCC515_24H:BRD-A29734509-011-06-0:10,HCC515,10 µM,24,0.04551920341394026,"10561,10964,1116,116496,217,24138,2634,27074,301,3428,3434,3437,3620,3956,3983,4299,4599,50486,51056,51191,5328,54407,5696,6347,6402,6500,6590,7045,7453,87,8743,9111",
nitrendipine,REP.A004_HA1E_24H:G24,HA1E,0.04 um,24,0.04551724137931035,"10161,1102,1116,116496,1848,2309,2643,27074,2872,301,3620,3669,3759,3956,4616,4939,4940,5142,5209,5265,5272,54739,5552,5734,64116,6535,8519,8743,8837,8942,9592,9595,969",
bendroflumethiazide,REP.A025_YAPC_24H:O16,YAPC,0.37 um,24,0.045454545454545456,"10561,10964,1116,1545,1844,25873,2634,27074,2920,2921,3002,3665,3702,3937,4170,4599,4600,4938,4939,50486,51056,51191,5142,54739,6351,6364,6772,7453,7852,9188,929,9636",
atomoxetine,REP.A004_A375_24H:E10,A375,0.37 um,24,0.045454545454545456,"10105,1116,11235,2207,2357,2643,2752,2876,301,3115,3123,366,4318,4332,5265,5266,5341,597,6279,6280,6303,6364,6402,64116,7107,7130,7305,7941,8073,948,972",
dextromethorphan,CPC004_HEPG2_6H:BRD-K24053527-004-03-8:10,HEPG2,10 µM,6,0.045454545454545456,"10370,10602,10875,10964,11010,1462,1476,1669,1848,2207,2219,2643,3398,3557,3624,3934,3983,4048,4057,4067,4332,4616,5265,6351,6590,7124,728,7305,7529,87,8743,9935",
acetylcholine,CPC020_PC3_24H:BRD-K82381502-003-19-9:10,PC3,10 µM,24,0.045454545454545456,"10370,10409,10581,116496,2014,2219,2357,2597,3434,3934,397,4057,4318,4792,51191,54386,5547,57162,6192,6279,6283,6351,65108,6515,7040,728,8519,8743,9086,929,9308",
rifaximin,REP.A017_HT29_24H:E20,HT29,3.33 um,24,0.0453920220082531,"10161,10410,1043,10437,10561,10581,10625,10801,11010,1102,1116,1326,133,1844,3312,3428,3431,3434,3557,3620,4005,4057,4502,5266,5272,5696,5887,6279,6280,6590,7456,8519,969",
tacrolimus,CPC013_A549_6H:BRD-K65261396-002-01-3:10,A549,10 µM,6,0.04539007092198582,"10410,10561,10581,1633,2353,25873,2876,29997,301,3434,3437,4082,4599,50486,5266,53827,5464,5547,6192,6279,6280,6281,6283,6521,7127,7324,7529,8519,8743,9086,9308,9636",
otilonium,REP.A021_HA1E_24H:M08,HA1E,3.33 um,24,0.04539007092198582,"10409,10561,10964,1512,1535,27074,3159,3434,3437,3569,4000,4082,4599,4600,4938,4940,51056,51191,5359,54739,5806,6192,6275,6286,64135,64167,6622,6772,7128,9111,9246,9636",
pimozide,REP.A012_PC3_24H:F23,PC3,0.12 um,24,0.04539007092198582,"10370,10409,10602,10964,1476,1633,1848,23603,24138,2876,2919,2920,2921,3043,330,3434,3437,3665,3956,4600,4616,4938,54739,5552,6364,64116,6590,7127,7295,7846,8743,9636",
clomipramine,REP.A007_YAPC_24H:I20,YAPC,3.33 um,24,0.04539007092198582,"10135,10437,1545,217,2634,2752,3002,301,302,3159,3956,4057,4478,4942,50486,51170,5142,5272,5329,5696,5743,6279,6280,6283,64092,64167,6774,7107,7127,7133,7538,929",
clindamycin,REP.A016_HA1E_24H:F04,HA1E,0.37 um,24,0.04538799414348463,"10105,10135,1545,1604,2215,2357,2634,2752,2920,2921,3557,366,3983,4067,5196,5266,5272,5473,597,6279,6280,6286,6351,6364,64092,6590,6648,728,8564,8942,960",
ibuprofen,CPC005_VCAP_6H:BRD-A17655518-001-12-9:10,VCAP,10 µM,6,0.0453257790368272,"10370,10477,10964,1476,1604,241,27074,2752,2876,3043,3398,3428,3434,3620,3983,4000,4005,4354,50486,51170,5265,6279,6280,6500,6515,6590,7305,7805,8743,928,960,969",
trichlormethiazide,CPD003_PC3_24H:BRD-A28940325-001-18-2:10,PC3,10 µM,24,0.04532163742690058,"10161,10625,10875,1116,116496,133,1512,2995,3437,3460,3620,366,3669,3937,4354,4599,4600,4780,50486,57162,6192,6279,6364,64422,65125,6513,6535,7764,8991,9086,962",
apremilast,REP.A027_MCF7_24H:D05,MCF7,0.12 um,24,0.04526166902404526,"10124,1027,10410,10437,10581,1116,1462,1512,1983,217,2219,2353,2643,2920,2921,4067,4600,5265,54,54386,54407,5887,64116,669,7037,7127,8519,8942,8991,929,948,960",
apixaban,REP.A018_HT29_24H:P08,HT29,3.33 um,24,0.04526166902404526,"10124,10437,1326,1462,1512,217,2180,2207,23657,2919,2920,2921,3123,3553,3557,366,4005,4082,4318,51056,5266,5272,5341,6364,6402,64116,65108,6653,7127,7128,7462,8942",
ecabet,REP.A008_HT29_24H:K13,HT29,10.0 um,24,0.04526166902404526,"10561,10964,1536,2207,241,3001,3123,3241,3434,3553,3557,3665,4599,4939,5055,51056,5216,5266,5552,6192,6193,6279,6280,6364,64135,6772,7045,8519,8743,9636,972,9935",
isoxsuprine,CPC005_HT29_6H:BRD-A16700644-003-03-6:10,HT29,10 µM,6,0.04525547445255475,"1116,133,1508,1647,214,217,23657,2919,2920,2921,301,3043,334,3557,3685,4057,4318,4860,5265,5329,5473,5806,6279,6281,6283,6364,6402,64116,6648,7048,928",
modafinil,CPC015_ASC_24H:BRD-A16332958-001-04-0:10,ASC,10 µM,24,0.04525547445255475,"10409,10410,10581,10628,11151,1116,1499,1512,1535,214,2180,2357,2876,3043,3431,3557,4057,4067,4332,4600,5266,5329,6279,6280,6303,6515,6590,7805,8519,8991,9086",
isoconazole,REP.A028_HT29_24H:E01,HT29,10.0 um,24,0.04519774011299435,"10098,10318,10437,10625,10628,10964,1462,1535,214,217,2215,2357,2919,3434,3934,4067,4942,50486,5265,5341,597,6192,6590,7045,7130,7133,7846,8743,8942,929,9334,9935",
mifepristone,CPC018_SKB_24H:BRD-K37270826-001-16-9:10,SKB,10 µM,24,0.04519774011299435,"10365,10409,10561,10628,10659,10875,10964,301,3043,308,3146,3428,3434,4170,54407,5734,6279,64116,6535,665,682,7040,7057,729230,7538,8140,8334,8638,8780,8942,948,9595",
cyproheptadine,REP.A001_YAPC_24H:H16,YAPC,0.37 um,24,0.04518950437317784,"10161,10410,10581,116496,1535,25873,2872,29796,2995,301,3045,3934,3936,3956,4057,4478,53827,55819,5734,6281,6590,6622,6648,669,7040,7305,7431,83442,8519,8665,975",
piroxicam,REP.A014_HELA_24H:D20,HELA,3.33 um,24,0.045133991537376586,"10098,10135,1116,116496,1669,1844,2215,2219,3043,3624,3934,3956,4005,4057,4317,4318,4332,4616,4942,50486,5265,5328,597,6279,6280,6283,6286,65108,6653,7057,7305,969",
drospirenone,REP.A012_HA1E_24H:E11,HA1E,0.12 um,24,0.04507042253521127,"1043,10437,10561,10964,1116,116496,133,1535,2920,2921,3123,3557,3934,4005,4057,4318,4791,5055,51191,5266,597,6192,6275,6364,6653,7130,728,83442,8763,9086,9188,972",
carbachol,REP.A024_HA1E_24H:E14,HA1E,3.33 um,24,0.04507042253521127,"10370,1230,1512,3115,3329,3683,3927,4170,4600,54407,5551,5696,5734,5887,6192,6279,6280,6281,6283,6535,7048,7107,729230,7295,7357,7764,929,9446,948,960,969,9935",
canagliflozin,REP.A027_HELA_24H:M11,HELA,0.12 um,24,0.04505813953488372,"10370,10964,1230,1604,2643,29909,3001,3043,3045,3115,3434,3437,3560,3702,3936,4067,4082,4502,4942,51056,5196,5341,5473,597,64422,6521,6653,7057,960,9636,9935",
tranylcypromine,LJP008_NEU_24H:N10,NEU,0.37 um,24,0.045020463847203276,"10124,10135,10628,1116,116496,133,1843,1848,2180,2215,2634,2752,28231,2872,3002,3106,3107,3557,3759,3983,4170,51056,5265,5266,5473,57162,60,6277,6281,6515,7048,8334,929",
sulpiride,CPD001_PC3_24H:BRD-A55272860-001-11-2:10,PC3,10 µM,24,0.04499274310595065,"10628,1116,1536,2180,2215,2219,241,2872,311,3934,4057,4082,4317,4318,4332,50486,51582,5209,5265,5473,5660,6277,6280,6283,6351,645,669,728,928,975,9935",
brompheniramine,MUC.CP006_MCF7_6H:BRD-A68723818-050-04-4:1.1111,MCF7,1 µM,6,0.04495912806539509,"1026,10437,10602,1116,1545,2123,214,2207,23657,27074,3002,308,3428,3759,3934,3983,4057,4154,50486,5196,5265,5329,54,5473,6283,6286,7095,728,7295,8334,87,8991,9056",
argatroban,REP.A005_HELA_24H:J23,HELA,0.12 um,24,0.0449438202247191,"100,10370,1535,2123,2207,2215,2634,2752,2876,3001,3320,3428,3934,397,5209,5265,53827,5552,57823,6279,6280,64092,6590,7040,7107,7130,7305,7462,7805,928,9446,9935",
nateglinide,CPC003_VCAP_6H:BRD-K84658672-001-03-0:10,VCAP,10 µM,6,0.04492753623188406,"10561,10964,1230,1536,24138,25932,2876,3434,3437,3665,4599,4600,4938,4939,4940,4942,51056,51191,5265,5473,54739,5660,6535,6622,7295,85236,8743,9056,9528,9636,9935",
fexofenadine,REP.A022_MCF7_24H:L08,MCF7,3.33 um,24,0.04491017964071856,"10602,1535,1545,1844,2634,2643,2919,2920,2921,301,3115,3624,3669,3934,4057,4318,4616,51056,5209,5265,57162,6286,6364,64116,6590,7453,8564,8942,929,9935",
fluoxetine,CPC005_A549_6H:BRD-A31159102-003-13-0:10,A549,10 µM,6,0.04486251808972504,"10105,10124,10410,10581,10964,1116,116496,1390,23657,2787,2920,308,330,3934,3956,4600,4940,50486,51191,5272,5552,6281,6364,65108,7040,7048,8519,8837,8942,9086,9308",
trazodone,CPC016_A549_6H:BRD-K70778732-003-15-0:10,A549,10 µM,6,0.04486251808972504,"10550,10577,1508,1512,1535,1536,1545,2219,23657,25873,3001,308,330,4005,4332,5196,5473,5551,5806,6231,6282,6283,6286,6347,6772,7045,7127,7324,8942,9086,9935",
metformin,REP.A024_HELA_24H:P17,HELA,0.12 um,24,0.044797687861271675,"10098,1026,10409,10602,10659,10964,1116,1983,214,24138,2634,2752,28231,301,3159,3241,3434,3437,3983,4005,5055,51170,51191,5142,602,6192,6347,7107,7791,83442,960",
montelukast,CPC011_HT29_6H:BRD-K69470111-236-07-1:10,HT29,10 µM,6,0.044797687861271675,"100,10370,1116,1545,2180,2215,2357,2495,301,3043,3045,3557,4057,4082,4318,4332,5265,6279,6280,6283,645,6521,678,7037,7086,7130,7462,8334,847,8743,9516",
pioglitazone,CPC004_HCC515_6H:BRD-A48430263-003-06-5:10,HCC515,10 µM,6,0.044797687861271675,"10140,10477,10964,11010,1545,214,2180,23657,3001,3002,302,3043,308,3560,4599,4780,54205,5551,6279,6280,6281,6286,64116,64422,6500,65108,6590,6772,7045,7048,8942",
nimesulide,REP.A024_HELA_24H:J02,HELA,3.33 um,24,0.044733044733044736,"10135,10318,10561,10964,10983,2353,2643,2920,2995,3115,3428,3434,3561,3569,3726,3936,4082,4600,4939,51170,5552,5696,5734,5806,6364,64167,7805,8428,9056,9318,972",
diclofenac,CPD002_MCF7_6H:BRD-K08252256-236-23-9:10,MCF7,10 µM,6,0.044733044733044736,"10161,10379,10409,10964,116496,1545,2180,24138,301,3045,3434,3437,3459,4478,4599,4791,4939,4940,51191,5265,5359,6279,6648,694,7130,719,8519,8682,8743,960,9636",
quetiapine,REP.A023_MCF7_24H:E05,MCF7,0.12 um,24,0.0446927374301676,"10875,1236,1633,2015,2207,330,3434,3561,3702,3934,3956,4082,4318,5266,5328,5551,5552,5660,5734,6280,6286,6303,6402,6590,7127,7128,7133,728,8942,929,948,9935",
doxylamine,CPC017_SKB_24H:BRD-A44008656-036-15-9:10,SKB,10 µM,24,0.0446927374301676,"10124,10409,10561,10964,214,2180,3043,330,3434,3620,3669,4082,4599,4683,490,5464,5552,57162,6192,6286,6500,6611,665,7048,7357,7389,8780,9086,9446,948,9636,969",
nafcillin,CPC016_MCF7_24H:BRD-K18574842-323-03-3:10,MCF7,10 µM,24,0.0446685878962536,"10135,103910,10410,10964,116496,1236,1349,2219,2597,2634,2643,366,3702,3930,5265,5266,5721,5806,597,6279,6280,6402,6521,6590,7045,7057,7431,8942,8991,948,9636",
orlistat,CPC011_A549_6H:BRD-K63343048-001-07-2:10,A549,10 µM,6,0.0446685878962536,"10370,10561,10577,10581,10964,226,2665,2876,2935,3106,3107,3312,3398,3434,3437,3665,4057,4082,4599,4600,4939,51170,54,54739,5887,6590,7324,8519,8743,9086,9636",
memantine,CPC020_MCF7_6H:BRD-A79803969-003-13-8:10,MCF7,10 µM,6,0.044630404463040445,"1512,2180,2207,241,2995,3001,3055,3557,3560,366,4780,50486,51056,5142,5265,5551,597,602,6192,6277,6279,6280,6351,64116,6521,6622,719,728,8743,8942,929,9595",
lurasidone,REP.A016_A375_24H:A15,A375,1.11 um,24,0.04460431654676259,"10135,1116,11345,1182,2038,2215,2357,2517,2643,2752,2995,3759,4318,4332,4502,5660,5734,5743,5887,6279,6280,6281,6513,6521,6535,682,7357,8519,8837,8991,928",
nicorandil,CPC011_A549_24H:BRD-K97752965-001-10-7:10,A549,10 µM,24,0.04460431654676259,"10410,1116,133,1647,2215,23645,3043,3055,3337,3624,366,3983,4318,4332,4942,5265,5272,57018,57162,6277,6279,6280,6286,64116,6590,929,9352,939,9446,948,972",
maraviroc,REP.A011_HELA_24H:C02,HELA,3.33 um,24,0.04460431654676259,"1027,10581,10602,10628,1633,214,2919,2920,2921,3146,3312,3624,3638,3665,3956,4791,54739,5552,57162,5887,60489,65108,6622,6653,678,7045,7057,7128,7357,7846,8519",
amiloride,CPC002_HA1E_6H:BRD-K97181089-003-10-6:10,HA1E,10 µM,6,0.04460431654676259,"10365,10561,10625,10964,1512,1545,1983,3434,3437,3624,3665,3934,4354,4599,4600,4792,4938,4939,4940,50486,51191,54739,597,6286,6364,64167,6774,7048,9446,9636,9935",
procainamide,REP.A024_HT29_24H:F18,HT29,0.04 um,24,0.04460431654676259,"10161,10318,1116,116496,217,2180,2920,301,3115,3123,334,3428,3561,3620,3624,366,3934,4478,50486,5055,5265,54407,6402,64116,7086,7295,7431,7529,9188,9334,972",
oxymetazoline,REP.A002_HA1E_24H:D16,HA1E,0.37 um,24,0.04460431654676259,"10135,10318,10625,1499,2495,2597,3001,3002,3934,4005,4067,4318,50486,5265,5551,6279,6280,6283,6402,64092,64422,6648,6772,7130,7305,7323,8665,9086,9446,9636,9935",
zafirlukast,CPC011_HA1E_6H:BRD-K71289571-001-08-0:10,HA1E,10 µM,6,0.04456824512534819,"10135,10161,10318,10477,1116,1669,2215,2219,2353,241,2495,2919,3043,3638,3934,4050,4814,50486,5265,5552,5806,6275,6279,6283,6286,6364,6535,6590,7305,8334,8564,8991",
asenapine,REP.A028_HELA_24H:I18,HELA,0.04 um,24,0.04454022988505747,"10135,10410,10561,10581,10964,1545,2180,23406,2790,2872,308,3241,3434,3437,3759,3956,4082,4478,4940,50486,51056,5696,57162,60,7529,8519,8991,9188,948,9636,9935",
terbinafine,REP.A022_MCF7_24H:D05,MCF7,0.12 um,24,0.04454022988505747,"10477,10625,10628,2180,2353,2495,2919,2920,2921,3312,3685,4057,4814,5209,5216,57162,597,6192,6280,6283,6286,64422,65108,6590,7040,7107,7127,8140,8875,9045,9086",
pomalidomide,REP.A010_A375_24H:E16,A375,0.37 um,24,0.04454022988505747,"10409,1508,1512,214,217,2180,2219,2876,3002,3043,3045,4332,50486,5272,5341,5551,6192,6279,6283,6286,6351,6402,65125,6521,6653,669,7048,8140,8991,9086,948",
itraconazole,CPC006_SKM1_6H:BRD-A34817987-001-11-8:10,SKM1,10 µM,6,0.04447632711621234,"10409,1043,10477,10602,10628,116496,1236,1535,1536,1545,2219,226,23406,301,3045,3956,4332,4354,4942,51056,5552,597,6280,6283,6402,6521,7037,729230,821,8942,9595",
sumatriptan,REP.A017_YAPC_24H:A21,YAPC,1.11 um,24,0.044444444444444446,"10410,10437,10577,10581,10602,10964,11010,1462,23406,2752,2876,3043,3115,3434,3459,3927,3934,4005,4478,4599,4973,5209,64092,64116,6653,7295,7305,8519,9595,969,972,975",
trimethoprim,REP.A011_PC3_24H:M04,PC3,0.37 um,24,0.044412607449856735,"100,1508,2207,2752,2920,29909,3001,3043,3045,3123,3624,366,3702,3983,4318,4791,4973,5142,5551,5660,6351,64092,64116,6590,6611,6774,728,7305,7453,929,972",
temsirolimus,REP.A007_YAPC_24H:A20,YAPC,3.33 um,24,0.044412607449856735,"10801,1116,133,1512,1983,217,2919,2920,2921,3569,3759,3934,3936,4057,4942,5265,5272,54205,5743,5887,6279,6280,6347,6364,6648,6774,7045,7538,8140,8942,8991",
brexpiprazole,REP.A012_YAPC_24H:F03,YAPC,1.11 um,24,0.044412607449856735,"10105,10477,10561,10625,11151,23406,25873,2597,2665,2920,2921,3312,3434,3553,3934,397,4791,4939,5055,51170,5266,5887,604,6280,6281,6283,6286,6351,7048,948,9636",
eplerenone,REP.A006_MCF7_24H:F05,MCF7,0.12 um,24,0.044412607449856735,"10379,10561,10602,10628,10964,1116,1843,2014,2919,2920,2921,3107,3135,334,3434,3624,4067,4299,4599,4791,5265,5696,5880,6277,64116,6772,7045,7048,7057,7431,8991",
fipronil,CPC015_ASC_24H:BRD-A50675702-001-04-8:10,ASC,10 µM,24,0.044382801664355064,"101,10105,10409,10410,1116,1230,1983,217,2180,2215,2643,2752,28231,2876,3001,3045,3098,330,3624,3759,4318,5328,5473,6279,6648,694,7037,7107,7127,87,928,929",
trimebutine,REP.A027_HT29_24H:A15,HT29,1.11 um,24,0.044382801664355064,"10318,1116,1230,1462,1535,1545,1633,241,2495,2517,2752,3002,3106,3624,3669,3685,4057,5055,5142,5209,5265,6279,6280,6283,6622,7045,8334,85236,8564,8942,960,9935",
alvimopan,REP.A027_HT29_24H:P24,HT29,0.04 um,24,0.044349070100143065,"10135,10625,11010,1633,1844,1983,2207,2219,2752,2920,2921,3115,3561,397,4082,5265,5266,54205,5473,5734,5806,6281,6535,6653,7048,728,7555,83442,85236,8942,9935",
guanethidine,REP.A018_HT29_24H:D07,HT29,10.0 um,24,0.04431314623338257,"10135,10410,10581,1102,2014,23136,2353,27074,2920,3123,330,3428,3553,3726,3956,4048,4616,4791,4942,5055,5266,6192,6364,6774,7124,7128,8519,8682,9086,972",
simvastatin,CPC004_HA1E_6H:BRD-K22134346-001-11-6:10,HA1E,10 µM,6,0.04431314623338257,"10135,10318,10801,1633,1983,214,217,2876,2919,2920,330,3569,3624,4170,4609,4616,4792,51170,5209,5329,6347,6364,7037,7048,7127,7128,7357,87,8870,939",
spiperone,NMH001_FIBRNPC_6H:BRD-K55468218-001-23-8:10,FIBRNPC,10 µM,6,0.04428571428571428,"1027,10318,10409,10477,10561,10964,1116,133,1508,27074,2787,2872,2876,3043,308,334,3398,4005,4082,4600,4616,4860,51131,5464,6303,6590,7057,81565,9086,9308,9445",
levosulpiride,CPC011_PC3_24H:BRD-K51671335-001-06-4:10,PC3,10 µM,24,0.04428571428571428,"10097,10135,10577,10602,11010,116496,133,1462,1545,2180,2219,301,3434,4005,50486,51582,5552,5734,6192,6280,6286,6303,6515,7048,7086,8140,8428,9086,9188,948,960",
paroxetine,CPC015_PHH_24H:BRD-K37991163-003-06-8:10,PHH,10 µM,24,0.04428571428571428,"10561,1512,1545,1983,23136,25816,2919,2920,308,3115,3181,330,4005,4057,4216,4318,4615,4814,51056,51191,5272,5660,5887,6303,6364,65108,6622,7127,7941,8564,939",
